https://schema.org/url,https://schema.org/datePublished
https://www.digital.go.jp/posts/p_9fVK2m,2021-06-01
https://www.digital.go.jp/posts/ZlptjPro,2021-06-18
https://www.digital.go.jp/posts/APzucCWQ,2021-07-01
https://www.digital.go.jp/posts/IKArEhyI,2021-07-01
https://www.digital.go.jp/posts/qPLubLrj,2021-07-16
https://www.digital.go.jp/posts/PKaVLvnv,2021-07-20
https://www.digital.go.jp/posts/A8kKSe7F,2021-07-20
https://www.digital.go.jp/posts/UsZ6cDXd,2021-07-30
https://www.digital.go.jp/posts/eNt9UVNC,2021-07-30
https://www.digital.go.jp/posts/ThKAblNn,2021-08-04
https://www.digital.go.jp/posts/1sZr0zP0,2021-08-13
https://www.digital.go.jp/posts/CM4Regng,2021-08-20
https://www.digital.go.jp/posts/2ZYjJ7wg,2021-08-20
https://www.digital.go.jp/posts/RigpA13o,2021-08-23
https://www.digital.go.jp/posts/KVRUL5Ih,2021-08-23
https://www.digital.go.jp/posts/Bca6lKg9,2021-08-27
https://www.digital.go.jp/posts/7DD9AL91,2021-08-31
https://www.digital.go.jp/posts/TVSe2aRq,2021-08-31
https://www.digital.go.jp/posts/kMccIpBR,2021-09-01
https://www.digital.go.jp/posts/FLnXHmJO,2021-09-01
https://www.digital.go.jp/posts/uWAA9Dcp,2021-09-01
https://www.digital.go.jp/posts/cqcCJziK,2021-09-01
https://www.digital.go.jp/posts/NL3lOB9E,2021-09-03
https://www.digital.go.jp/meeting/posts/zvKTxKMK,2021-09-06
https://www.digital.go.jp/meeting#digital-society-planning-council,2021-09-07
https://www.digital.go.jp/meeting/posts/stdbnYdh,2021-09-10
https://www.digital.go.jp/posts/Bx1xWQBi,2021-09-16
https://www.digital.go.jp/posts/ckWVVAya,2021-09-17
https://www.digital.go.jp/meeting/posts/LykfW_XV,2021-09-28
https://www.digital.go.jp/meeting/posts/EQfDTVuA,2021-09-29
https://www.digital.go.jp/meeting/posts/gQ6Pun4A,2021-09-30
https://www.digital.go.jp/meeting/posts/AcLOjFsQ,2021-10-01
https://www.digital.go.jp/procurement/posts/Zo6whCVc,2021-10-01
https://www.digital.go.jp/recruit/career,2021-10-01
